bin.40.fa	Bacteria_86
bin.92.fa	Bacteria_95;Firmicutes_70;Clostridia_80;Clostridiales_98;Ruminococcaceae_66
bin.49.fa	Bacteria_95
bin.91.fa	Bacteria_98
bin.126.fa	Bacteria_93
bin.3.fa	Bacteria_79;Firmicutes_51
bin.26.fa	Bacteria_99;Bacteroidetes_93;Bacteroidia_99;Bacteroidales_100;Bacteroidaceae_99
bin.88.fa	Bacteria_87;Firmicutes_59
bin.6.fa	Bacteria_91
bin.42.fa	Bacteria_94
bin.128.fa	Bacteria_98
bin.65.fa	Bacteria_95
bin.166.fa	Bacteria_91;Firmicutes_76;Clostridia_72;Clostridiales_100
bin.56.fa	Bacteria_99;Bacteroidetes_82;Bacteroidia_94;Bacteroidales_100;Bacteroidaceae_95
bin.86.fa	Bacteria_99;Bacteroidetes_98;Bacteroidia_99;Bacteroidales_100;Bacteroidaceae_100;Bacteroides_93;Bacteroides ovatus_65
bin.111.fa	Bacteria_95
bin.67.fa	Bacteria_95
bin.63.fa	Bacteria_91;Firmicutes_71;Clostridia_76;Clostridiales_97;Clostridiaceae_62
bin.134.fa	Bacteria_98;Firmicutes_82;Clostridia_79;Clostridiales_100
bin.131.fa	
bin.31.fa	Bacteria_94;Bacteroidetes_75;Bacteroidia_90;Bacteroidales_100;Bacteroidaceae_87
bin.69.fa	Bacteria_100;Firmicutes_99;Bacilli_100;Lactobacillales_100;Streptococcaceae_98;Streptococcus_67
bin.35.fa	Bacteria_95
bin.121.fa	Bacteria_95
bin.173.fa	Bacteria_92;Bacteroidetes_61;Bacteroidia_86;Bacteroidales_100
bin.152.fa	Bacteria_97;Firmicutes_78;Clostridia_78;Clostridiales_99
bin.85.fa	Bacteria_93;Firmicutes_61;Clostridia_54;Clostridiales_98
bin.114.fa	Bacteria_98;Firmicutes_89;Clostridia_93;Clostridiales_100
bin.41.fa	Bacteria_96
bin.11.fa	Bacteria_95
bin.9.fa	Bacteria_99;Firmicutes_99;Clostridia_100;Clostridiales_100;Ruminococcaceae_99;Ruminococcus_96;Ruminococcus bicirculans_100
bin.66.fa	Bacteria_96
